index,target,radius,x,y,z
46476,3110035E14Rik,,10190.0,17712.0,0
46477,Neurod6,,10190.0,17727.0,0
46478,Pde1a,,10190.0,17742.0,0
46479,Wfs1,,10190.0,17899.0,0
46480,Neurod6,,10190.0,17904.0,0
46481,Id2,,10191.0,17560.0,0
46482,6330403K07Rik,,10191.0,17785.0,0
46483,Rgs4,,10191.0,17812.0,0
46484,Neurod6,,10191.0,17907.0,0
46485,Neurod6,,10191.0,17939.0,0
46486,Ndnf,,10192.0,16856.0,0
46487,Neurod6,,10192.0,17776.0,0
46488,Neurod6,,10192.0,17797.0,0
46489,Neurod6,,10192.0,17931.0,0
46490,Cplx2,,10192.0,18106.0,0
46491,Rgs4,,10193.0,17745.0,0
46492,3110035E14Rik,,10193.0,17804.0,0
46493,Rgs4,,10193.0,17807.0,0
46494,Crym,,10193.0,17837.0,0
46495,Neurod6,,10193.0,17901.0,0
46496,Cryab,,10193.0,18296.0,0
46497,Prkca,,10194.0,17288.0,0
46498,Wfs1,,10194.0,17478.0,0
46499,Prkca,,10194.0,17809.0,0
46500,Neurod6,,10194.0,17857.0,0
46501,Neurod6,,10194.0,17884.0,0
46502,Prkca,,10194.0,17912.0,0
46503,Nr4a2,,10194.0,17964.0,0
46504,Plp1,,10194.0,18292.0,0
46505,Enc1,,10195.0,17657.0,0
46506,3110035E14Rik,,10195.0,17675.0,0
46507,Pde1a,,10195.0,17776.0,0
46508,Bcl11b,,10195.0,17827.0,0
46509,Reln,,10196.0,16796.0,0
46510,Col25a1,,10196.0,16844.0,0
46511,Arpp21,,10196.0,17846.0,0
46512,6330403K07Rik,,10196.0,17952.0,0
46513,Enpp2,,10196.0,18298.0,0
46514,Neurod6,,10197.0,17717.0,0
46515,Neurod6,,10197.0,17740.0,0
46516,Gda,,10197.0,17751.0,0
46517,Neurod6,,10197.0,17946.0,0
46518,Id2,,10197.0,18267.0,0
46519,Ntng1,,10198.0,16802.0,0
46520,Trp53i11,,10198.0,16833.0,0
46521,Col25a1,,10198.0,16847.0,0
46522,Cxcl14,,10198.0,16850.0,0
46523,Cplx2,,10198.0,17577.0,0
46524,Prkca,,10198.0,17702.0,0
46525,Neurod6,,10198.0,17788.0,0
46526,Snca,,10198.0,17885.0,0
46527,Satb1,,10199.0,16865.0,0
46528,3110035E14Rik,,10199.0,17395.0,0
46529,Enc1,,10199.0,17728.0,0
46530,Prkca,,10199.0,17765.0,0
46531,Neurod6,,10199.0,17807.0,0
46532,3110035E14Rik,,10199.0,17818.0,0
46533,Enc1,,10199.0,17869.0,0
46534,Neurod6,,10199.0,17892.0,0
46535,Prkca,,10199.0,17906.0,0
46536,Cplx2,,10200.0,16864.0,0
46537,Nrsn1,,10200.0,17310.0,0
46538,Enc1,,10200.0,17705.0,0
46539,Neurod6,,10200.0,17758.0,0
46540,3110035E14Rik,,10200.0,17783.0,0
46541,Prkca,,10200.0,17828.0,0
46542,Neurod6,,10200.0,17846.0,0
46543,Cadps2,,10200.0,17862.0,0
46544,Prkca,,10200.0,17898.0,0
46545,Pde1a,,10200.0,17952.0,0
46546,Cck,,10201.0,16791.0,0
46547,Cox6a2,,10201.0,16797.0,0
46548,Cplx2,,10201.0,16860.0,0
46549,3110035E14Rik,,10201.0,17708.0,0
46550,Neurod6,,10201.0,17743.0,0
46551,3110035E14Rik,,10201.0,17785.0,0
46552,Yjefn3,,10201.0,17791.0,0
46553,Neurod6,,10201.0,17909.0,0
46554,Neurod6,,10201.0,18036.0,0
46555,Plp1,,10201.0,18293.0,0
46556,Plp1,,10201.0,18297.0,0
46557,Rgs12,,10202.0,16863.0,0
46558,Prkca,,10202.0,17694.0,0
46559,3110035E14Rik,,10202.0,17734.0,0
46560,Fam19a1,,10202.0,17757.0,0
46561,Lamp5,,10202.0,17780.0,0
46562,Lamp5,,10202.0,17812.0,0
46563,Prkca,,10202.0,17945.0,0
46564,Cplx2,,10203.0,16839.0,0
46565,Cpne5,,10203.0,16880.0,0
46566,Prkca,,10203.0,17641.0,0
46567,Neurod6,,10203.0,17727.0,0
46568,Enc1,,10203.0,17745.0,0
46569,Htr3a,,10203.0,17763.0,0
46570,Bcl11b,,10203.0,17819.0,0
46571,Neurod6,,10203.0,17879.0,0
46572,Cxcl14,,10204.0,16846.0,0
46573,Cplx2,,10204.0,16857.0,0
46574,Id2,,10204.0,17276.0,0
46575,Cplx2,,10204.0,17498.0,0
46576,Id2,,10204.0,17704.0,0
46577,Aldoc,,10204.0,17779.0,0
46578,Htr3a,,10204.0,17864.0,0
46579,Cux2,,10205.0,16801.0,0
46580,Cplx2,,10205.0,17558.0,0
46581,Wfs1,,10205.0,17664.0,0
46582,Cadps2,,10205.0,17685.0,0
46583,Neurod6,,10205.0,17711.0,0
46584,Snca,,10205.0,17719.0,0
46585,3110035E14Rik,,10205.0,17787.0,0
46586,Fam19a1,,10205.0,17873.0,0
46587,Enc1,,10205.0,17877.0,0
46588,Cplx2,,10206.0,17310.0,0
46589,Id2,,10206.0,17387.0,0
46590,Neurod6,,10206.0,17789.0,0
46591,Rgs4,,10206.0,17828.0,0
46592,Enc1,,10206.0,17841.0,0
46593,Cplx2,,10206.0,17922.0,0
46594,Scg2,,10206.0,17947.0,0
46595,3110035E14Rik,,10207.0,17592.0,0
46596,Enc1,,10207.0,17716.0,0
46597,Neurod6,,10207.0,17788.0,0
46598,Neurod6,,10207.0,17855.0,0
46599,Cplx2,,10208.0,16806.0,0
46600,Cadps2,,10208.0,16835.0,0
46601,Wfs1,,10208.0,17645.0,0
46602,Cck,,10208.0,17952.0,0
46603,Cplx2,,10208.0,17956.0,0
46604,Id2,,10209.0,16866.0,0
46605,Aldoc,,10209.0,17263.0,0
46606,Neurod6,,10209.0,17765.0,0
46607,Aldoc,,10209.0,17770.0,0
46608,Rgs4,,10209.0,17786.0,0
46609,3110035E14Rik,,10209.0,17813.0,0
46610,Fam19a1,,10209.0,17837.0,0
46611,Neurod6,,10209.0,17875.0,0
46612,Cplx2,,10209.0,17922.0,0
46613,Cnr1,,10210.0,16797.0,0
46614,Ndnf,,10210.0,16833.0,0
46615,Cadps2,,10210.0,16878.0,0
46616,Cplx2,,10210.0,16961.0,0
46617,Cck,,10210.0,17221.0,0
46618,Wfs1,,10210.0,17748.0,0
46619,Ndnf,,10211.0,16847.0,0
46620,Prkca,,10211.0,17318.0,0
46621,Fam19a1,,10211.0,17684.0,0
46622,Slc6a1,,10211.0,17696.0,0
46623,Neurod6,,10211.0,17727.0,0
46624,Neurod6,,10211.0,17733.0,0
46625,Prkca,,10211.0,17737.0,0
46626,Neurod6,,10211.0,17788.0,0
46627,Cplx2,,10212.0,16800.0,0
46628,Wfs1,,10212.0,17674.0,0
46629,Reln,,10212.0,17703.0,0
46630,Penk,,10212.0,17707.0,0
46631,Wfs1,,10212.0,17753.0,0
46632,Enc1,,10212.0,17772.0,0
46633,Scg2,,10212.0,17791.0,0
46634,3110035E14Rik,,10212.0,17854.0,0
46635,Id2,,10212.0,17948.0,0
46636,Trp53i11,,10213.0,16821.0,0
46637,Pax6,,10213.0,16855.0,0
46638,Id2,,10213.0,17340.0,0
46639,Neurod6,,10213.0,17730.0,0
46640,Neurod6,,10213.0,17839.0,0
46641,Rgs4,,10213.0,17927.0,0
46642,Prkca,,10213.0,17939.0,0
46643,Slc6a1,,10213.0,18273.0,0
46644,Lamp5,,10214.0,16777.0,0
46645,Id2,,10214.0,17271.0,0
46646,Cck,,10214.0,17700.0,0
46647,Wfs1,,10214.0,17765.0,0
46648,3110035E14Rik,,10214.0,17798.0,0
46649,Wfs1,,10215.0,16998.0,0
46650,Cck,,10215.0,17653.0,0
46651,Wfs1,,10215.0,17710.0,0
46652,Fam19a1,,10215.0,17865.0,0
46653,Wfs1,,10215.0,17937.0,0
46654,Pvalb,,10215.0,18089.0,0
46655,Pcp4,,10215.0,18268.0,0
46656,Ntng1,,10216.0,16790.0,0
46657,Cux2,,10216.0,16799.0,0
46658,Aldoc,,10216.0,17302.0,0
46659,Pvrl3,,10216.0,17813.0,0
46660,Cplx2,,10216.0,18104.0,0
46661,Pcp4,,10216.0,18270.0,0
46662,Trp53i11,,10217.0,16816.0,0
46663,Aldoc,,10217.0,17254.0,0
46664,Wfs1,,10217.0,17431.0,0
46665,Cxcl14,,10217.0,17437.0,0
46666,Neurod6,,10217.0,17699.0,0
46667,Nrn1,,10217.0,17825.0,0
46668,Pcp4,,10217.0,18270.0,0
46669,Gad1,,10218.0,16794.0,0
46670,Cplx2,,10218.0,16835.0,0
46671,Aldoc,,10218.0,17323.0,0
46672,Neurod6,,10218.0,17698.0,0
46673,Enc1,,10218.0,17822.0,0
46674,Scg2,,10218.0,17859.0,0
46675,Cxcl14,,10219.0,16861.0,0
46676,Prkca,,10219.0,17333.0,0
46677,Neurod6,,10219.0,17648.0,0
46678,Cplx2,,10219.0,17670.0,0
46679,Pcp4,,10219.0,17695.0,0
46680,Neurod6,,10219.0,17773.0,0
46681,Neurod6,,10219.0,17803.0,0
46682,Rorb,,10219.0,17810.0,0
46683,Snca,,10219.0,17874.0,0
46684,Enpp2,,10220.0,17490.0,0
46685,Nrn1,,10220.0,17684.0,0
46686,Neurod6,,10220.0,17708.0,0
46687,Neurod6,,10220.0,17741.0,0
46688,Fam19a1,,10220.0,17748.0,0
46689,Neurod6,,10220.0,17798.0,0
46690,3110035E14Rik,,10220.0,17869.0,0
46691,Cplx2,,10220.0,18024.0,0
46692,Cplx2,,10221.0,16796.0,0
46693,Kctd12,,10221.0,17252.0,0
46694,Bcl11b,,10221.0,17715.0,0
46695,Enc1,,10221.0,17720.0,0
46696,Wfs1,,10221.0,17743.0,0
46697,Fam19a1,,10221.0,17825.0,0
46698,Rgs4,,10221.0,17832.0,0
46699,Cxcl14,,10221.0,17856.0,0
46700,Cxcl14,,10222.0,17537.0,0
46701,Penk,,10222.0,17701.0,0
46702,Cck,,10222.0,17723.0,0
46703,Wfs1,,10222.0,17726.0,0
46704,3110035E14Rik,,10222.0,17757.0,0
46705,Wfs1,,10222.0,17834.0,0
46706,6330403K07Rik,,10222.0,17852.0,0
46707,Prkca,,10222.0,17887.0,0
46708,Cplx2,,10222.0,17988.0,0
46709,Ndnf,,10223.0,16792.0,0
46710,Vip,,10223.0,16850.0,0
46711,Cplx2,,10223.0,16854.0,0
46712,Cplx2,,10223.0,16868.0,0
46713,Cplx2,,10223.0,16889.0,0
46714,Neurod6,,10223.0,17683.0,0
46715,Cxcl14,,10223.0,18273.0,0
46716,Cplx2,,10224.0,16949.0,0
46717,Enc1,,10224.0,17779.0,0
46718,Cdh13,,10224.0,17801.0,0
46719,Nov,,10224.0,18061.0,0
46720,Reln,,10225.0,16795.0,0
46721,Neurod6,,10225.0,17706.0,0
46722,Neurod6,,10225.0,17720.0,0
46723,Neurod6,,10225.0,17752.0,0
46724,3110035E14Rik,,10225.0,17768.0,0
46725,Wfs1,,10225.0,17787.0,0
46726,Neurod6,,10225.0,17864.0,0
46727,6330403K07Rik,,10226.0,16789.0,0
46728,Snca,,10226.0,16816.0,0
46729,Pde1a,,10226.0,17643.0,0
46730,Enc1,,10226.0,17681.0,0
46731,Wfs1,,10226.0,17738.0,0
46732,Fam19a1,,10226.0,17750.0,0
46733,Enpp2,,10226.0,17803.0,0
46734,Neurod6,,10226.0,17880.0,0
46735,Cadps2,,10226.0,17898.0,0
46736,Cplx2,,10226.0,18079.0,0
46737,6330403K07Rik,,10227.0,16790.0,0
46738,Cplx2,,10227.0,16923.0,0
46739,Aldoc,,10227.0,17317.0,0
46740,Nrsn1,,10227.0,17690.0,0
46741,Neurod6,,10227.0,17763.0,0
46742,Id2,,10227.0,17891.0,0
46743,Rgs4,,10228.0,17480.0,0
46744,Arpp21,,10228.0,17746.0,0
46745,Fam19a1,,10228.0,17807.0,0
46746,Slc6a1,,10229.0,16812.0,0
46747,Pde1a,,10229.0,17644.0,0
46748,Nov,,10229.0,17705.0,0
46749,Neurod6,,10229.0,17718.0,0
46750,Penk,,10229.0,17739.0,0
46751,Sulf2,,10229.0,17814.0,0
46752,Neurod6,,10229.0,17836.0,0
46753,Nov,,10229.0,17846.0,0
46754,Neurod6,,10229.0,17871.0,0
46755,3110035E14Rik,,10229.0,17942.0,0
46756,Nos1,,10230.0,17656.0,0
46757,Cck,,10230.0,17684.0,0
46758,Penk,,10230.0,17737.0,0
46759,Snca,,10230.0,17759.0,0
46760,Neurod6,,10230.0,17779.0,0
46761,Enpp2,,10230.0,17831.0,0
46762,Fam19a1,,10231.0,17710.0,0
46763,Wfs1,,10231.0,17712.0,0
46764,Cplx2,,10231.0,17768.0,0
46765,Prkca,,10231.0,17821.0,0
46766,Rgs4,,10231.0,17859.0,0
46767,Id2,,10232.0,17358.0,0
46768,Wfs1,,10232.0,17741.0,0
46769,Cpne5,,10233.0,17713.0,0
46770,Fam19a1,,10233.0,17800.0,0
46771,Wfs1,,10233.0,17808.0,0
46772,Rgs4,,10233.0,17862.0,0
46773,Prkca,,10233.0,18017.0,0
46774,Reln,,10234.0,16775.0,0
46775,3110035E14Rik,,10234.0,17467.0,0
46776,Rgs4,,10234.0,17663.0,0
46777,Prkca,,10234.0,17707.0,0
46778,Cnr1,,10234.0,17725.0,0
46779,Rorb,,10234.0,17773.0,0
46780,Neurod6,,10234.0,17839.0,0
46781,Htr3a,,10235.0,17705.0,0
46782,Wfs1,,10235.0,17786.0,0
46783,3110035E14Rik,,10235.0,17811.0,0
46784,3110035E14Rik,,10235.0,17817.0,0
46785,Arpp21,,10235.0,17830.0,0
46786,Neurod6,,10235.0,17836.0,0
46787,Neurod6,,10236.0,17710.0,0
46788,Cplx2,,10236.0,17738.0,0
46789,Arpp21,,10236.0,17835.0,0
46790,Wfs1,,10236.0,17852.0,0
46791,Neurod6,,10237.0,17768.0,0
46792,Arpp21,,10237.0,17825.0,0
46793,Neurod6,,10237.0,17844.0,0
46794,Id2,,10238.0,16803.0,0
46795,Neurod6,,10238.0,17607.0,0
46796,Neurod6,,10238.0,17706.0,0
46797,Cnr1,,10238.0,17720.0,0
46798,Neurod6,,10238.0,17799.0,0
46799,Nrn1,,10238.0,17804.0,0
46800,Crym,,10238.0,18067.0,0
46801,Id2,,10239.0,16800.0,0
46802,Neurod6,,10239.0,17810.0,0
46803,Crym,,10239.0,17867.0,0
46804,Nrn1,,10239.0,17937.0,0
46805,Wfs1,,10240.0,17700.0,0
46806,Neurod6,,10240.0,17747.0,0
46807,Neurod6,,10240.0,17756.0,0
46808,Cplx2,,10240.0,17779.0,0
46809,Cplx2,,10240.0,17786.0,0
46810,Neurod6,,10240.0,18009.0,0
46811,Rgs12,,10241.0,16804.0,0
46812,Pcp4,,10241.0,17707.0,0
46813,Wfs1,,10241.0,17757.0,0
46814,3110035E14Rik,,10241.0,17818.0,0
46815,Neurod6,,10241.0,17840.0,0
46816,Htr3a,,10241.0,17853.0,0
46817,Serpini1,,10241.0,17868.0,0
46818,Cryab,,10241.0,18301.0,0
46819,Aldoc,,10242.0,17294.0,0
46820,Neurod6,,10242.0,17730.0,0
46821,Wfs1,,10242.0,17764.0,0
46822,Neurod6,,10242.0,17804.0,0
46823,Cplx2,,10242.0,17833.0,0
46824,Cck,,10242.0,17857.0,0
46825,Prkca,,10243.0,17745.0,0
46826,Nrn1,,10243.0,17842.0,0
46827,Cck,,10243.0,17858.0,0
46828,Neurod6,,10243.0,17863.0,0
46829,Cplx2,,10244.0,17013.0,0
46830,Fam19a1,,10244.0,17750.0,0
46831,Neurod6,,10244.0,17791.0,0
46832,Adgrl2,,10244.0,17816.0,0
46833,Aldoc,,10244.0,17835.0,0
46834,3110035E14Rik,,10244.0,17891.0,0
46835,Neurod6,,10244.0,17903.0,0
46836,6330403K07Rik,,10244.0,18010.0,0
46837,Enpp2,,10244.0,18305.0,0
46838,Id2,,10245.0,17027.0,0
46839,Bcl11b,,10245.0,17659.0,0
46840,Prkca,,10245.0,17710.0,0
46841,3110035E14Rik,,10245.0,17725.0,0
46842,Rgs4,,10245.0,17734.0,0
46843,Adgrl2,,10245.0,17793.0,0
46844,Plp1,,10246.0,16811.0,0
46845,Cox6a2,,10246.0,17720.0,0
46846,3110035E14Rik,,10246.0,17765.0,0
46847,Cck,,10246.0,17798.0,0
46848,Wfs1,,10246.0,17805.0,0
46849,Wfs1,,10246.0,17811.0,0
46850,Scg2,,10246.0,17962.0,0
46851,Cplx2,,10247.0,16866.0,0
46852,Wfs1,,10247.0,17674.0,0
46853,Neurod6,,10247.0,17737.0,0
46854,Neurod6,,10247.0,17770.0,0
46855,Rgs4,,10247.0,17810.0,0
46856,Reln,,10247.0,17816.0,0
46857,Nrn1,,10247.0,17908.0,0
46858,Plp1,,10247.0,18307.0,0
46859,Lamp5,,10248.0,17730.0,0
46860,Neurod6,,10248.0,17750.0,0
46861,3110035E14Rik,,10248.0,17752.0,0
46862,Cplx2,,10248.0,17756.0,0
46863,Neurod6,,10248.0,17829.0,0
46864,Rgs4,,10248.0,17893.0,0
46865,Id2,,10249.0,16819.0,0
46866,Rgs4,,10249.0,17688.0,0
46867,Neurod6,,10249.0,17836.0,0
46868,Bcl11b,,10249.0,17850.0,0
46869,Cryab,,10249.0,18299.0,0
46870,Id2,,10250.0,16810.0,0
46871,Cplx2,,10250.0,17503.0,0
46872,Wfs1,,10250.0,17745.0,0
46873,3110035E14Rik,,10250.0,17780.0,0
46874,Neurod6,,10250.0,17786.0,0
46875,Neurod6,,10250.0,17823.0,0
46876,Cplx2,,10250.0,17868.0,0
46877,Neurod6,,10250.0,17896.0,0
46878,Neurod6,,10250.0,17948.0,0
46879,Cck,,10250.0,17961.0,0
46880,3110035E14Rik,,10250.0,17991.0,0
46881,Enpp2,,10250.0,18294.0,0
46882,Sncg,,10250.0,18300.0,0
46883,Wfs1,,10251.0,16868.0,0
46884,Pde1a,,10251.0,17665.0,0
46885,Prkca,,10251.0,17756.0,0
46886,Scg2,,10251.0,17815.0,0
46887,Wfs1,,10251.0,17862.0,0
46888,Plp1,,10251.0,18277.0,0
46889,Enpp2,,10251.0,18310.0,0
46890,Nrn1,,10252.0,17831.0,0
46891,Cryab,,10252.0,18316.0,0
46892,Id2,,10252.0,18339.0,0
46893,Gad1,,10253.0,16900.0,0
46894,Id2,,10253.0,17021.0,0
46895,Neurod6,,10253.0,17355.0,0
46896,Pde1a,,10253.0,17793.0,0
46897,Wfs1,,10253.0,17850.0,0
46898,Cplx2,,10253.0,17855.0,0
46899,Cplx2,,10253.0,17951.0,0
46900,Enpp2,,10253.0,18302.0,0
46901,Lamp5,,10254.0,17717.0,0
46902,3110035E14Rik,,10254.0,17738.0,0
46903,Rgs4,,10254.0,17743.0,0
46904,Prkca,,10254.0,17817.0,0
46905,Nrsn1,,10254.0,17883.0,0
46906,Serpini1,,10254.0,17923.0,0
46907,6330403K07Rik,,10255.0,16810.0,0
46908,Enc1,,10255.0,17753.0,0
46909,Enc1,,10255.0,17804.0,0
46910,Wfs1,,10255.0,17851.0,0
46911,Cplx2,,10255.0,17945.0,0
46912,Cadps2,,10255.0,17953.0,0
46913,Cadps2,,10255.0,17966.0,0
46914,Reln,,10255.0,18301.0,0
46915,Pcp4,,10256.0,16819.0,0
46916,Cplx2,,10256.0,16858.0,0
46917,Aldoc,,10256.0,17009.0,0
46918,Enc1,,10256.0,17775.0,0
46919,Serpini1,,10256.0,17801.0,0
46920,Neurod6,,10256.0,17833.0,0
46921,Cplx2,,10256.0,17873.0,0
46922,Id2,,10256.0,18341.0,0
46923,Cck,,10257.0,17678.0,0
46924,Bcl11b,,10257.0,17733.0,0
46925,Neurod6,,10257.0,17841.0,0
46926,3110035E14Rik,,10258.0,17848.0,0
46927,Id2,,10259.0,17027.0,0
46928,Cplx2,,10259.0,17290.0,0
46929,Cplx2,,10259.0,17718.0,0
46930,Enc1,,10259.0,17783.0,0
46931,Neurod6,,10259.0,17798.0,0
46932,Neurod6,,10259.0,17827.0,0
46933,Wfs1,,10259.0,17904.0,0
46934,Enc1,,10259.0,17973.0,0
46935,Scg2,,10260.0,17731.0,0
46936,Cck,,10260.0,17801.0,0
46937,Pde1a,,10260.0,17810.0,0
46938,Fam19a1,,10260.0,17851.0,0
46939,Pvalb,,10260.0,17890.0,0
46940,Cplx2,,10261.0,17076.0,0
46941,Cadps2,,10261.0,17346.0,0
46942,Prkca,,10261.0,17751.0,0
46943,Enc1,,10262.0,17717.0,0
46944,Neurod6,,10262.0,17804.0,0
46945,Serpini1,,10262.0,17923.0,0
46946,6330403K07Rik,,10262.0,17958.0,0
46947,3110035E14Rik,,10262.0,18034.0,0
46948,Cplx2,,10263.0,17636.0,0
46949,Cryab,,10263.0,17651.0,0
46950,Id2,,10263.0,18235.0,0
46951,Cplx2,,10264.0,16759.0,0
46952,Cplx2,,10264.0,17577.0,0
46953,Reln,,10264.0,17757.0,0
46954,Neurod6,,10264.0,17810.0,0
46955,Wfs1,,10264.0,17818.0,0
46956,Neurod6,,10264.0,17827.0,0
46957,3110035E14Rik,,10264.0,17908.0,0
46958,Prkca,,10265.0,17716.0,0
46959,Pax6,,10265.0,17772.0,0
46960,Neurod6,,10265.0,17780.0,0
46961,Prkca,,10265.0,17847.0,0
46962,Neurod6,,10265.0,17878.0,0
46963,Pcp4,,10265.0,17931.0,0
46964,Neurod6,,10266.0,17728.0,0
46965,Enc1,,10266.0,17754.0,0
46966,Wfs1,,10266.0,17806.0,0
46967,3110035E14Rik,,10266.0,17811.0,0
46968,Pcp4,,10266.0,17932.0,0
46969,Pcp4,,10266.0,18329.0,0
46970,Rgs4,,10267.0,17786.0,0
46971,Nov,,10267.0,17824.0,0
46972,3110035E14Rik,,10268.0,17467.0,0
46973,Neurod6,,10268.0,17739.0,0
46974,Neurod6,,10268.0,17825.0,0
46975,Cxcl14,,10268.0,17839.0,0
46976,Nrsn1,,10268.0,17999.0,0
46977,Htr3a,,10269.0,17775.0,0
46978,Neurod6,,10269.0,17779.0,0
46979,Id2,,10269.0,18259.0,0
46980,Nrsn1,,10269.0,18263.0,0
46981,Satb1,,10270.0,17351.0,0
46982,Cck,,10270.0,17787.0,0
46983,Neurod6,,10270.0,17790.0,0
46984,Pde1a,,10270.0,17793.0,0
46985,Rgs4,,10270.0,17803.0,0
46986,Neurod6,,10270.0,17805.0,0
46987,Pde1a,,10270.0,17869.0,0
46988,Cpne5,,10271.0,17814.0,0
46989,6330403K07Rik,,10271.0,17840.0,0
46990,Reln,,10272.0,16803.0,0
46991,Enc1,,10272.0,17841.0,0
46992,Cadps2,,10272.0,17880.0,0
46993,Cplx2,,10273.0,17647.0,0
46994,Scg2,,10273.0,17734.0,0
46995,Neurod6,,10273.0,17767.0,0
46996,Wfs1,,10273.0,17861.0,0
46997,Rorb,,10273.0,17904.0,0
46998,Rgs4,,10273.0,17908.0,0
46999,Neurod6,,10273.0,17925.0,0
47000,Prkca,,10274.0,17675.0,0
47001,Adgrl2,,10274.0,17764.0,0
47002,Id2,,10274.0,17778.0,0
47003,Neurod6,,10274.0,17794.0,0
47004,Nov,,10274.0,17832.0,0
47005,Calb2,,10274.0,17903.0,0
47006,3110035E14Rik,,10274.0,17926.0,0
47007,3110035E14Rik,,10274.0,17981.0,0
47008,Cplx2,,10275.0,17686.0,0
47009,Cdh13,,10275.0,17702.0,0
47010,Neurod6,,10275.0,17748.0,0
47011,Nrn1,,10275.0,17753.0,0
47012,Neurod6,,10275.0,17796.0,0
47013,3110035E14Rik,,10275.0,17835.0,0
47014,Cplx2,,10276.0,17687.0,0
47015,Cplx2,,10276.0,17689.0,0
47016,3110035E14Rik,,10276.0,17801.0,0
47017,Prkca,,10276.0,17824.0,0
47018,3110035E14Rik,,10276.0,17842.0,0
47019,Cplx2,,10277.0,17690.0,0
47020,Neurod6,,10277.0,17723.0,0
47021,Cck,,10277.0,17759.0,0
47022,3110035E14Rik,,10277.0,17869.0,0
47023,Pvalb,,10278.0,17308.0,0
47024,Cplx2,,10278.0,17693.0,0
47025,Wfs1,,10278.0,17770.0,0
47026,Enc1,,10278.0,17776.0,0
47027,Prkca,,10278.0,17893.0,0
47028,3110035E14Rik,,10279.0,17472.0,0
47029,Nrn1,,10279.0,17749.0,0
47030,Neurod6,,10279.0,17802.0,0
47031,Arpp21,,10279.0,17999.0,0
47032,Cplx2,,10279.0,18099.0,0
47033,Nrn1,,10280.0,17748.0,0
47034,Prkca,,10280.0,17762.0,0
47035,Wfs1,,10280.0,17768.0,0
47036,Arpp21,,10280.0,17796.0,0
47037,Cplx2,,10280.0,18065.0,0
47038,Cplx2,,10280.0,18076.0,0
47039,Enc1,,10281.0,17776.0,0
47040,3110035E14Rik,,10281.0,17817.0,0
47041,Pax6,,10281.0,17849.0,0
47042,Crym,,10281.0,17856.0,0
47043,Prkca,,10282.0,17756.0,0
47044,Wfs1,,10282.0,17786.0,0
47045,Id2,,10282.0,17838.0,0
47046,Wfs1,,10282.0,17842.0,0
47047,Cck,,10283.0,17736.0,0
47048,Cck,,10283.0,17738.0,0
47049,Prkca,,10283.0,17748.0,0
47050,Fam19a1,,10283.0,17785.0,0
47051,Scg2,,10283.0,17883.0,0
47052,Pde1a,,10283.0,17976.0,0
47053,Gad1,,10283.0,18342.0,0
47054,Cplx2,,10284.0,17274.0,0
47055,Snca,,10284.0,17754.0,0
47056,Id2,,10284.0,17908.0,0
47057,Adgrl2,,10284.0,17911.0,0
47058,Enc1,,10285.0,16819.0,0
47059,Cplx2,,10285.0,17208.0,0
47060,Wfs1,,10285.0,17654.0,0
47061,Wfs1,,10285.0,17710.0,0
47062,Neurod6,,10285.0,17811.0,0
47063,Cplx2,,10285.0,17830.0,0
47064,3110035E14Rik,,10285.0,18070.0,0
47065,Cplx2,,10286.0,17783.0,0
47066,Crym,,10286.0,17888.0,0
47067,Id2,,10286.0,18261.0,0
47068,Cplx2,,10287.0,16767.0,0
47069,Wfs1,,10287.0,17852.0,0
47070,Pcp4,,10288.0,16753.0,0
47071,Aldoc,,10288.0,16782.0,0
47072,Crym,,10288.0,17878.0,0
47073,Neurod6,,10288.0,17897.0,0
47074,Cryab,,10289.0,17193.0,0
47075,Aldoc,,10289.0,17362.0,0
47076,Crym,,10289.0,17759.0,0
47077,Crym,,10290.0,17794.0,0
47078,Cck,,10290.0,17851.0,0
47079,Neurod6,,10290.0,17898.0,0
47080,3110035E14Rik,,10290.0,17903.0,0
47081,Neurod6,,10291.0,17745.0,0
47082,3110035E14Rik,,10291.0,17793.0,0
47083,Sema3c,,10291.0,17863.0,0
47084,Prkca,,10291.0,17871.0,0
47085,Neurod6,,10291.0,17911.0,0
47086,3110035E14Rik,,10291.0,17915.0,0
47087,Pde1a,,10291.0,17974.0,0
47088,Cplx2,,10292.0,17716.0,0
47089,Cplx2,,10292.0,17735.0,0
47090,Nov,,10292.0,17747.0,0
47091,Cnr1,,10292.0,17757.0,0
47092,Htr3a,,10292.0,17784.0,0
47093,Fos,,10292.0,17813.0,0
47094,Wfs1,,10292.0,17884.0,0
47095,Neurod6,,10292.0,17968.0,0
47096,Cryab,,10293.0,17021.0,0
47097,Wfs1,,10293.0,17920.0,0
47098,Neurod6,,10293.0,17967.0,0
47099,Neurod6,,10294.0,17743.0,0
47100,Neurod6,,10294.0,17781.0,0
47101,Htr3a,,10294.0,17786.0,0
47102,Pde1a,,10294.0,17852.0,0
47103,Neurod6,,10294.0,17908.0,0
47104,Neurod6,,10294.0,17933.0,0
47105,Neurod6,,10294.0,17976.0,0
47106,Adgrl2,,10295.0,17758.0,0
47107,Neurod6,,10295.0,17808.0,0
47108,Enc1,,10295.0,17821.0,0
47109,Kit,,10295.0,17834.0,0
47110,Pde1a,,10295.0,17841.0,0
47111,Prkca,,10295.0,17901.0,0
47112,Neurod6,,10296.0,17906.0,0
