Gene,Expt,x,y
3110035E14Rik,1,7413,16973
3110035E14Rik,1,7428,17097
3110035E14Rik,1,7437,17640
3110035E14Rik,1,7438,16782
3110035E14Rik,1,7487,14497
3110035E14Rik,1,7493,14565
3110035E14Rik,1,7499,14114
3110035E14Rik,1,7501,14818
3110035E14Rik,1,7511,14768
3110035E14Rik,1,7512,14713
3110035E14Rik,1,7537,14416
3110035E14Rik,1,7546,14822
3110035E14Rik,1,7563,14819
3110035E14Rik,1,7592,14124
3110035E14Rik,1,7625,14758
3110035E14Rik,1,7630,14623
3110035E14Rik,1,7631,14338
3110035E14Rik,1,7643,14796
3110035E14Rik,1,7645,14780
3110035E14Rik,1,7648,14699
3110035E14Rik,1,7649,14799
3110035E14Rik,1,7675,14345
3110035E14Rik,1,7677,14264
3110035E14Rik,1,7678,14790
3110035E14Rik,1,7690,14767
3110035E14Rik,1,7785,14723
3110035E14Rik,1,7797,14686
3110035E14Rik,1,7828,14527
3110035E14Rik,1,7846,14377
3110035E14Rik,1,8058,14776
3110035E14Rik,1,8309,14526
3110035E14Rik,1,8340,14210
3110035E14Rik,1,8375,14615
3110035E14Rik,1,8676,14772
3110035E14Rik,1,8900,14767
3110035E14Rik,1,8909,14786
3110035E14Rik,1,8910,14769
3110035E14Rik,1,9020,14249
3110035E14Rik,1,9071,14760
3110035E14Rik,1,9087,14474
3110035E14Rik,1,9162,14439
3110035E14Rik,1,9193,14254
3110035E14Rik,1,9253,14732
3110035E14Rik,1,9255,14538
3110035E14Rik,1,9280,14726
3110035E14Rik,1,9291,14673
3110035E14Rik,1,7465,16343
3110035E14Rik,1,7465,16400
3110035E14Rik,1,7467,15148
3110035E14Rik,1,7468,16373
3110035E14Rik,1,7470,16470
3110035E14Rik,1,7471,14868
3110035E14Rik,1,7472,16605
3110035E14Rik,1,7473,15309
3110035E14Rik,1,7474,14999
3110035E14Rik,1,7475,16318
3110035E14Rik,1,7477,16470
3110035E14Rik,1,7478,16338
3110035E14Rik,1,7478,16470
3110035E14Rik,1,7480,15160
3110035E14Rik,1,7482,16626
3110035E14Rik,1,7484,16652
3110035E14Rik,1,7485,14940
3110035E14Rik,1,7485,16623
3110035E14Rik,1,7487,15131
3110035E14Rik,1,7489,14917
3110035E14Rik,1,7493,16627
3110035E14Rik,1,7494,14959
3110035E14Rik,1,7494,16632
3110035E14Rik,1,7495,16622
3110035E14Rik,1,7500,16566
3110035E14Rik,1,7505,15158
3110035E14Rik,1,7506,15133
3110035E14Rik,1,7506,15154
3110035E14Rik,1,7507,15193
3110035E14Rik,1,7507,16436
3110035E14Rik,1,7510,15346
3110035E14Rik,1,7510,16437
3110035E14Rik,1,7514,15997
3110035E14Rik,1,7515,15152
3110035E14Rik,1,7517,14877
3110035E14Rik,1,7518,15065
3110035E14Rik,1,7519,15233
3110035E14Rik,1,7520,14945
3110035E14Rik,1,7520,16442
3110035E14Rik,1,7521,14944
3110035E14Rik,1,7522,15148
3110035E14Rik,1,7523,15542
3110035E14Rik,1,7526,15278
3110035E14Rik,1,7526,16445
3110035E14Rik,1,7528,14940
3110035E14Rik,1,7529,16460
3110035E14Rik,1,7532,15091
3110035E14Rik,1,7533,15103
3110035E14Rik,1,7538,15510
3110035E14Rik,1,7542,14985
3110035E14Rik,1,7542,16494
3110035E14Rik,1,7543,16516
3110035E14Rik,1,7544,15176
3110035E14Rik,1,7544,16474
3110035E14Rik,1,7544,16676
3110035E14Rik,1,7548,16469
3110035E14Rik,1,7552,16656
3110035E14Rik,1,7553,15325
3110035E14Rik,1,7553,16674
3110035E14Rik,1,7555,16464
3110035E14Rik,1,7558,15770
3110035E14Rik,1,7560,15214
3110035E14Rik,1,7560,15244
3110035E14Rik,1,7561,15404
3110035E14Rik,1,7563,15560
3110035E14Rik,1,7565,15370
3110035E14Rik,1,7566,16578
3110035E14Rik,1,7569,15176
3110035E14Rik,1,7569,15183
3110035E14Rik,1,7571,15199
3110035E14Rik,1,7573,16654
3110035E14Rik,1,7574,15299
3110035E14Rik,1,7574,16647
3110035E14Rik,1,7576,15394
3110035E14Rik,1,7578,14934
3110035E14Rik,1,7578,15130
3110035E14Rik,1,7578,15311
3110035E14Rik,1,7582,15063
3110035E14Rik,1,7584,15092
3110035E14Rik,1,7585,16454
3110035E14Rik,1,7588,15035
3110035E14Rik,1,7590,15365
3110035E14Rik,1,7590,16646
3110035E14Rik,1,7591,15042
3110035E14Rik,1,7591,15353
3110035E14Rik,1,7592,15240
3110035E14Rik,1,7592,15412
3110035E14Rik,1,7596,16608
3110035E14Rik,1,7597,15480
3110035E14Rik,1,7598,15188
3110035E14Rik,1,7605,15130
3110035E14Rik,1,7606,15154
3110035E14Rik,1,7607,15379
3110035E14Rik,1,7607,15380
3110035E14Rik,1,7607,15414
3110035E14Rik,1,7614,15404
3110035E14Rik,1,7614,15500
3110035E14Rik,1,7615,15402
3110035E14Rik,1,7619,15277
3110035E14Rik,1,7619,15512
3110035E14Rik,1,7621,15287
3110035E14Rik,1,7623,15382
3110035E14Rik,1,7626,15343
3110035E14Rik,1,7626,15465
3110035E14Rik,1,7627,15291
3110035E14Rik,1,7628,15545
3110035E14Rik,1,7628,16656
3110035E14Rik,1,7629,15108
3110035E14Rik,1,7630,16127
3110035E14Rik,1,7637,15402
3110035E14Rik,1,7638,16679
3110035E14Rik,1,7639,15348
3110035E14Rik,1,7640,15502
3110035E14Rik,1,7642,15596
3110035E14Rik,1,7645,14909
3110035E14Rik,1,7652,15378
